PhraseId,Sentiment
162276,1
162277,1
162278,1
162279,1
162280,1
162281,1
162282,1
162283,1
162284,1
162285,1
162286,1
162287,1
162288,1
162289,1
162290,1
162291,1
162292,1
162293,1
162294,1
162295,1
162296,1
162297,1
162298,1
162299,1
162300,1
162301,1
162302,1
162303,1
162304,1
162305,1
162306,1
162307,1
162308,1
162309,1
162310,1
162311,1
162312,1
162313,1
162314,1
162315,1
162316,1
162317,1
162318,1
162319,1
162320,1
162321,1
162322,1
162323,1
162324,1
162325,1
162326,1
162327,1
162328,1
162329,1
162330,1
162331,1
162332,1
162333,1
162334,1
162335,1
162336,1
162337,1
162338,1
162339,1
162340,1
162341,1
162342,1
162343,1
162344,1
162345,1
162346,1
162347,1
162348,1
162349,1
162350,1
162351,1
162352,1
162353,1
162354,1
162355,1
162356,1
162357,1
162358,1
162359,1
162360,1
162361,1
162362,1
162363,1
162364,1
162365,1
162366,1
162367,1
162368,1
162369,1
162370,1
162371,1
162372,1
162373,1
162374,1
162375,1
162376,1
162377,1
162378,1
162379,1
162380,1
162381,1
162382,1
162383,1
162384,1
162385,1
162386,1
162387,1
162388,1
162389,1
162390,1
162391,1
162392,1
162393,1
162394,1
162395,1
162396,1
162397,1
162398,1
162399,1
162400,1
162401,1
162402,1
162403,1
162404,1
162405,1
162406,1
162407,1
162408,1
162409,1
162410,1
162411,1
162412,1
162413,1
162414,1
162415,1
162416,1
162417,1
162418,1
162419,1
162420,1
162421,1
162422,1
162423,1
162424,1
162425,1
162426,1
162427,1
162428,1
162429,1
162430,1
162431,1
162432,1
162433,1
162434,1
162435,1
162436,1
162437,1
162438,1
162439,1
162440,1
162441,1
162442,1
162443,1
162444,1
162445,1
162446,1
162447,1
162448,1
162449,1
162450,1
162451,1
162452,1
162453,1
162454,1
162455,1
162456,1
162457,1
162458,1
162459,1
162460,1
162461,1
162462,1
162463,1
162464,1
162465,1
162466,1
162467,1
162468,1
162469,1
162470,1
162471,1
162472,1
162473,1
162474,1
162475,1
162476,1
162477,1
162478,1
162479,1
162480,1
162481,1
162482,1
162483,1
162484,1
162485,1
162486,1
162487,1
162488,1
162489,1
162490,1
162491,1
162492,1
162493,1
162494,1
162495,1
162496,1
162497,1
162498,1
162499,1
162500,1
162501,1
162502,1
162503,1
162504,1
162505,1
162506,1
162507,1
162508,1
162509,1
162510,1
162511,1
162512,1
162513,1
162514,1
162515,1
162516,1
162517,1
162518,1
162519,1
162520,1
162521,1
162522,1
162523,1
162524,1
162525,1
162526,1
162527,1
162528,1
162529,1
162530,1
162531,1
162532,1
162533,1
162534,1
162535,1
162536,1
162537,1
162538,1
162539,1
162540,1
162541,1
162542,1
162543,1
162544,1
162545,1
162546,1
162547,1
162548,1
162549,1
162550,1
162551,1
162552,1
162553,1
162554,1
162555,1
162556,1
162557,1
162558,1
162559,1
162560,1
162561,1
162562,1
162563,1
162564,1
162565,1
162566,1
162567,1
162568,1
162569,1
162570,1
162571,1
162572,1
162573,1
162574,1
162575,1
162576,1
162577,1
162578,1
162579,1
162580,1
162581,1
162582,1
162583,1
162584,1
162585,1
162586,1
162587,1
162588,1
162589,1
162590,1
162591,1
162592,1
162593,1
162594,1
162595,1
162596,1
162597,1
162598,1
162599,1
162600,1
162601,1
162602,1
162603,1
162604,1
162605,1
162606,1
162607,1
162608,1
162609,1
162610,1
162611,1
162612,1
162613,1
162614,1
162615,1
162616,1
162617,1
162618,1
162619,1
162620,1
162621,1
162622,1
162623,1
162624,1
162625,1
162626,1
162627,1
162628,1
162629,1
162630,1
162631,1
162632,1
162633,1
162634,1
162635,1
162636,1
162637,1
162638,1
162639,1
162640,1
162641,1
162642,1
162643,1
162644,1
162645,1
162646,1
162647,1
162648,1
162649,1
162650,1
162651,1
162652,1
162653,1
162654,1
162655,1
162656,1
162657,1
162658,1
162659,1
162660,1
162661,1
162662,1
162663,1
162664,1
162665,1
162666,1
162667,1
162668,1
162669,1
162670,1
162671,1
162672,1
162673,1
162674,1
162675,1
162676,1
162677,1
162678,1
162679,1
162680,1
162681,1
162682,1
162683,1
162684,1
162685,1
162686,1
162687,1
162688,1
162689,1
162690,1
162691,1
162692,1
162693,1
162694,1
162695,1
162696,1
162697,1
162698,1
162699,1
162700,1
162701,1
162702,1
162703,1
162704,1
162705,1
162706,1
162707,1
162708,1
162709,1
162710,1
162711,1
162712,1
162713,1
162714,1
162715,1
162716,1
162717,1
162718,1
162719,1
162720,1
162721,1
162722,1
162723,1
162724,1
162725,1
162726,1
162727,1
162728,1
162729,1
162730,1
162731,1
162732,1
162733,1
162734,1
162735,1
162736,1
162737,1
162738,1
162739,1
162740,1
162741,1
162742,1
162743,1
162744,1
162745,1
162746,1
162747,1
162748,1
162749,1
162750,1
162751,1
162752,1
162753,1
162754,1
162755,1
162756,1
162757,1
162758,1
162759,1
162760,1
162761,1
162762,1
162763,1
162764,1
162765,1
162766,1
162767,1
162768,1
162769,1
162770,1
162771,1
162772,1
162773,1
162774,1
162775,1
162776,1
162777,1
162778,1
162779,1
162780,1
162781,1
162782,1
162783,1
162784,1
162785,1
162786,1
162787,1
162788,1
162789,1
162790,1
162791,1
162792,1
162793,1
162794,1
162795,1
162796,1
162797,1
162798,1
162799,1
162800,1
162801,1
162802,1
162803,1
162804,1
162805,1
162806,1
162807,1
162808,1
162809,1
162810,1
162811,1
162812,1
162813,1
162814,1
162815,1
162816,1
162817,1
162818,1
162819,1
162820,1
162821,1
162822,1
162823,1
162824,1
162825,1
162826,1
162827,1
162828,1
162829,1
162830,1
162831,1
162832,1
162833,1
162834,1
162835,1
162836,1
162837,1
162838,1
162839,1
162840,1
162841,1
162842,1
162843,1
162844,1
162845,1
162846,1
162847,1
162848,1
162849,1
162850,1
162851,1
162852,1
162853,1
162854,1
162855,1
162856,1
162857,1
162858,1
162859,1
162860,1
162861,1
162862,1
162863,1
162864,1
162865,1
162866,1
162867,1
162868,1
162869,1
162870,1
162871,1
162872,1
162873,1
162874,1
162875,1
162876,1
162877,1
162878,1
162879,1
162880,1
162881,1
162882,1
162883,1
162884,1
162885,1
162886,1
162887,1
162888,1
162889,1
162890,1
162891,1
162892,1
162893,1
162894,1
162895,1
162896,1
162897,1
162898,1
162899,1
162900,1
162901,1
162902,1
162903,1
162904,1
162905,1
162906,1
162907,1
162908,1
162909,1
162910,1
162911,1
162912,1
162913,1
162914,1
162915,1
162916,1
162917,1
162918,1
162919,1
162920,1
162921,1
162922,1
162923,1
162924,1
162925,1
162926,1
162927,1
162928,1
162929,1
162930,1
162931,1
162932,1
162933,1
162934,1
162935,1
162936,1
162937,1
162938,1
162939,1
162940,1
162941,1
162942,1
162943,1
162944,1
162945,1
162946,1
162947,1
162948,1
162949,1
162950,1
162951,1
162952,1
162953,1
162954,1
162955,1
162956,1
162957,1
162958,1
162959,1
162960,1
162961,1
162962,1
162963,1
162964,1
162965,1
162966,1
162967,1
162968,1
162969,1
162970,1
162971,1
162972,1
162973,1
162974,1
162975,1
162976,1
162977,1
162978,1
162979,1
162980,1
162981,1
162982,1
162983,1
162984,1
162985,1
162986,1
162987,1
162988,1
162989,1
162990,1
162991,1
162992,1
162993,1
162994,1
162995,1
162996,1
162997,1
162998,1
162999,1
163000,1
163001,1
163002,1
163003,1
163004,1
163005,1
163006,1
163007,1
163008,1
163009,1
163010,1
163011,1
163012,1
163013,1
163014,1
163015,1
163016,1
163017,1
163018,1
163019,1
163020,1
163021,1
163022,1
163023,1
163024,1
163025,1
163026,1
163027,1
163028,1
163029,1
163030,1
163031,1
163032,1
163033,1
163034,1
163035,1
163036,1
163037,1
163038,1
163039,1
163040,1
163041,1
163042,1
163043,1
163044,1
163045,1
163046,1
163047,1
163048,1
163049,1
163050,1
163051,1
163052,1
163053,1
163054,1
163055,1
163056,1
163057,1
163058,1
163059,1
163060,1
163061,1
163062,1
163063,1
163064,1
163065,1
163066,1
163067,1
163068,1
163069,1
163070,1
163071,1
163072,1
163073,1
163074,1
163075,1
163076,1
163077,1
163078,1
163079,1
163080,1
163081,1
163082,1
163083,1
163084,1
163085,1
163086,1
163087,1
163088,1
163089,1
163090,1
163091,1
163092,1
163093,1
163094,1
163095,1
163096,1
163097,1
163098,1
163099,1
163100,1
163101,1
163102,1
163103,1
163104,1
163105,1
163106,1
163107,1
163108,1
163109,1
163110,1
163111,1
163112,1
163113,1
163114,1
163115,1
163116,1
163117,1
163118,1
163119,1
163120,1
163121,1
163122,1
163123,1
163124,1
163125,1
163126,1
163127,1
163128,1
163129,1
163130,1
163131,1
163132,1
163133,1
163134,1
163135,1
163136,1
163137,1
163138,1
163139,1
163140,1
163141,1
163142,1
163143,1
163144,1
163145,1
163146,1
163147,1
163148,1
163149,1
163150,1
163151,1
163152,1
163153,1
163154,1
163155,1
163156,1
163157,1
163158,1
163159,1
163160,1
163161,1
163162,1
163163,1
163164,1
163165,1
163166,1
163167,1
163168,1
163169,1
163170,1
163171,1
163172,1
163173,1
163174,1
163175,1
163176,1
163177,1
163178,1
163179,1
163180,1
163181,1
163182,1
163183,1
163184,1
163185,1
163186,1
163187,1
163188,1
163189,1
163190,1
163191,1
163192,1
163193,1
163194,1
163195,1
163196,1
163197,1
163198,1
163199,1
163200,1
163201,1
163202,1
163203,1
163204,1
163205,1
163206,1
163207,1
163208,1
163209,1
163210,1
163211,1
163212,1
163213,1
163214,1
163215,1
163216,1
163217,1
163218,1
163219,1
163220,1
163221,1
163222,1
163223,1
163224,1
163225,1
163226,1
163227,1
163228,1
163229,1
163230,1
163231,1
163232,1
163233,1
163234,1
163235,1
163236,1
163237,1
163238,1
163239,1
163240,1
163241,1
163242,1
163243,1
163244,1
163245,1
163246,1
163247,1
163248,1
163249,1
163250,1
163251,1
163252,1
163253,1
163254,1
163255,1
163256,1
163257,1
163258,1
163259,1
163260,1
163261,1
163262,1
163263,1
163264,1
163265,1
163266,1
163267,1
163268,1
163269,1
163270,1
163271,1
163272,1
163273,1
163274,1
163275,1
163276,1
163277,1
163278,1
163279,1
163280,1
163281,1
163282,1
163283,1
163284,1
163285,1
163286,1
163287,1
163288,1
163289,1
163290,1
163291,1
163292,1
163293,1
163294,1
163295,1
163296,1
163297,1
163298,1
163299,1
163300,1
163301,1
163302,1
163303,1
163304,1
163305,1
163306,1
163307,1
163308,1
163309,1
163310,1
163311,1
163312,1
163313,1
163314,1
163315,1
163316,1
163317,1
163318,1
163319,1
163320,1
163321,1
163322,1
163323,1
163324,1
163325,1
163326,1
163327,1
163328,1
163329,1
163330,1
163331,1
163332,1
163333,1
163334,1
163335,1
163336,1
163337,1
163338,1
163339,1
163340,1
163341,1
163342,1
163343,1
163344,1
163345,1
163346,1
163347,1
163348,1
163349,1
163350,1
163351,1
163352,1
163353,1
163354,1
163355,1
163356,1
163357,1
163358,1
163359,1
163360,1
163361,1
163362,1
163363,1
163364,1
163365,1
163366,1
163367,1
163368,1
163369,1
163370,1
163371,1
163372,1
163373,1
163374,1
163375,1
163376,1
163377,1
163378,1
163379,1
163380,1
163381,1
163382,1
163383,1
163384,1
163385,1
163386,1
163387,1
163388,1
163389,1
163390,1
163391,1
163392,1
163393,1
163394,1
163395,1
163396,1
163397,1
163398,1
163399,1
163400,1
163401,1
163402,1
163403,1
163404,1
163405,1
163406,1
163407,1
163408,1
163409,1
163410,1
163411,1
163412,1
163413,1
163414,1
163415,1
163416,1
163417,1
163418,1
163419,1
163420,1
163421,1
163422,1
163423,1
163424,1
163425,1
163426,1
163427,1
163428,1
163429,1
163430,1
163431,1
163432,1
163433,1
163434,1
163435,1
163436,1
163437,1
163438,1
163439,1
163440,1
163441,1
163442,1
163443,1
163444,1
163445,1
163446,1
163447,1
163448,1
163449,1
163450,1
163451,1
163452,1
163453,1
163454,1
163455,1
163456,1
163457,1
163458,1
163459,1
163460,1
163461,1
163462,1
163463,1
163464,1
163465,1
163466,1
163467,1
163468,1
163469,1
163470,1
163471,1
163472,1
163473,1
163474,1
163475,1
163476,1
163477,1
163478,1
163479,1
163480,1
163481,1
163482,1
163483,1
163484,1
163485,1
163486,1
163487,1
163488,1
163489,1
163490,1
163491,1
163492,1
163493,1
163494,1
163495,1
163496,1
163497,1
163498,1
163499,1
163500,1
163501,1
163502,1
163503,1
163504,1
163505,1
163506,1
163507,1
163508,1
163509,1
163510,1
163511,1
163512,1
163513,1
163514,1
163515,1
163516,1
163517,1
163518,1
163519,1
163520,1
163521,1
163522,1
163523,1
163524,1
163525,1
163526,1
163527,1
163528,1
163529,1
163530,1
163531,1
163532,1
163533,1
163534,1
163535,1
163536,1
163537,1
163538,1
163539,1
163540,1
163541,1
163542,1
163543,1
163544,1
163545,1
163546,1
163547,1
163548,1
163549,1
163550,1
163551,1
163552,1
163553,1
163554,1
163555,1
163556,1
163557,1
163558,1
163559,1
163560,1
163561,1
163562,1
163563,1
163564,1
163565,1
163566,1
163567,1
163568,1
163569,1
163570,1
163571,1
163572,1
163573,1
163574,1
163575,1
163576,1
163577,1
163578,1
163579,1
163580,1
163581,1
163582,1
163583,1
163584,1
163585,1
163586,1
163587,1
163588,1
163589,1
163590,1
163591,1
163592,1
163593,1
163594,1
163595,1
163596,1
163597,1
163598,1
163599,1
163600,1
163601,1
163602,1
163603,1
163604,1
163605,1
163606,1
163607,1
163608,1
163609,1
163610,1
163611,1
163612,1
163613,1
163614,1
163615,1
163616,1
163617,1
163618,1
163619,1
163620,1
163621,1
163622,1
163623,1
163624,1
163625,1
163626,1
163627,1
163628,1
163629,1
163630,1
163631,1
163632,1
163633,1
163634,1
163635,1
163636,1
163637,1
163638,1
163639,1
163640,1
163641,1
163642,1
163643,1
163644,1
163645,1
163646,1
163647,1
163648,1
163649,1
163650,1
163651,1
163652,1
163653,1
163654,1
163655,1
163656,1
163657,1
163658,1
163659,1
163660,1
163661,1
163662,1
163663,1
163664,1
163665,1
163666,1
163667,1
163668,1
163669,1
163670,1
163671,1
163672,1
163673,1
163674,1
163675,1
163676,1
163677,1
163678,1
163679,1
163680,1
163681,1
163682,1
163683,1
163684,1
163685,1
163686,1
163687,1
163688,1
163689,1
163690,1
163691,1
163692,1
163693,1
163694,1
163695,1
163696,1
163697,1
163698,1
163699,1
163700,1
163701,1
163702,1
163703,1
163704,1
163705,1
163706,1
163707,1
163708,1
163709,1
163710,1
163711,1
163712,1
163713,1
163714,1
163715,1
163716,1
163717,1
163718,1
163719,1
163720,1
163721,1
163722,1
163723,1
163724,1
163725,1
163726,1
163727,1
163728,1
163729,1
163730,1
163731,1
163732,1
163733,1
163734,1
163735,1
163736,1
163737,1
163738,1
163739,1
163740,1
163741,1
163742,1
163743,1
163744,1
163745,1
163746,1
163747,1
163748,1
163749,1
163750,1
163751,1
163752,1
163753,1
163754,1
163755,1
163756,1
163757,1
163758,1
163759,1
163760,1
163761,1
163762,1
163763,1
163764,1
163765,1
163766,1
163767,1
163768,1
163769,1
163770,1
163771,1
163772,1
163773,1
163774,1
163775,1
163776,1
163777,1
163778,1
163779,1
163780,1
163781,1
163782,1
163783,1
163784,1
163785,1
163786,1
163787,1
163788,1
163789,1
163790,1
163791,1
163792,1
163793,1
163794,1
163795,1
163796,1
163797,1
163798,1
163799,1
163800,1
163801,1
163802,1
163803,1
163804,1
163805,1
163806,1
163807,1
163808,1
163809,1
163810,1
163811,1
163812,1
163813,1
163814,1
163815,1
163816,1
163817,1
163818,1
163819,1
163820,1
163821,1
163822,1
163823,1
163824,1
163825,1
163826,1
163827,1
163828,1
163829,1
163830,1
163831,1
163832,1
163833,1
163834,1
163835,1
163836,1
163837,1
163838,1
163839,1
163840,1
163841,1
163842,1
163843,1
163844,1
163845,1
163846,1
163847,1
163848,1
163849,1
163850,1
163851,1
163852,1
163853,1
163854,1
163855,1
163856,1
163857,1
163858,1
163859,1
163860,1
163861,1
163862,1
163863,1
163864,1
163865,1
163866,1
163867,1
163868,1
163869,1
163870,1
163871,1
163872,1
163873,1
163874,1
163875,1
163876,1
163877,1
163878,1
163879,1
163880,1
163881,1
163882,1
163883,1
163884,1
163885,1
163886,1
163887,1
163888,1
163889,1
163890,1
163891,1
163892,1
163893,1
163894,1
163895,1
163896,1
163897,1
163898,1
163899,1
163900,1
163901,1
163902,1
163903,1
163904,1
163905,1
163906,1
163907,1
163908,1
163909,1
163910,1
163911,1
163912,1
163913,1
163914,1
163915,1
163916,1
163917,1
163918,1
163919,1
163920,1
163921,1
163922,1
163923,1
163924,1
163925,1
163926,1
163927,1
163928,1
163929,1
163930,1
163931,1
163932,1
163933,1
163934,1
163935,1
163936,1
163937,1
163938,1
163939,1
163940,1
163941,1
163942,1
163943,1
163944,1
163945,1
163946,1
163947,1
163948,1
163949,1
163950,1
163951,1
163952,1
163953,1
163954,1
163955,1
163956,1
163957,1
163958,1
163959,1
163960,1
163961,1
163962,1
163963,1
163964,1
163965,1
163966,1
163967,1
163968,1
163969,1
163970,1
163971,1
163972,1
163973,1
163974,1
163975,1
163976,1
163977,1
163978,1
163979,1
163980,1
163981,1
163982,1
163983,1
163984,1
163985,1
163986,1
163987,1
163988,1
163989,1
163990,1
163991,1
163992,1
163993,1
163994,1
163995,1
163996,1
163997,1
163998,1
163999,1
164000,1
164001,1
164002,1
164003,1
164004,1
164005,1
164006,1
164007,1
164008,1
164009,1
164010,1
164011,1
164012,1
164013,1
164014,1
164015,1
164016,1
164017,1
164018,1
164019,1
164020,1
164021,1
164022,1
164023,1
164024,1
164025,1
164026,1
164027,1
164028,1
164029,1
164030,1
164031,1
164032,1
164033,1
164034,1
164035,1
164036,1
164037,1
164038,1
164039,1
164040,1
164041,1
164042,1
164043,1
164044,1
164045,1
164046,1
164047,1
164048,1
164049,1
164050,1
164051,1
164052,1
164053,1
164054,1
164055,1
164056,1
164057,1
164058,1
164059,1
164060,1
164061,1
164062,1
164063,1
164064,1
164065,1
164066,1
164067,1
164068,1
164069,1
164070,1
164071,1
164072,1
164073,1
164074,1
164075,1
164076,1
164077,1
164078,1
164079,1
164080,1
164081,1
164082,1
164083,1
164084,1
164085,1
164086,1
164087,1
164088,1
164089,1
164090,1
164091,1
164092,1
164093,1
164094,1
164095,1
164096,1
164097,1
164098,1
164099,1
164100,1
164101,1
164102,1
164103,1
164104,1
164105,1
164106,1
164107,1
164108,1
164109,1
164110,1
164111,1
164112,1
164113,1
164114,1
164115,1
164116,1
164117,1
164118,1
164119,1
164120,1
164121,1
164122,1
164123,1
164124,1
164125,1
164126,1
164127,1
164128,1
164129,1
164130,1
164131,1
164132,1
164133,1
164134,1
164135,1
164136,1
164137,1
164138,1
164139,1
164140,1
164141,1
164142,1
164143,1
164144,1
164145,1
164146,1
164147,1
164148,1
164149,1
164150,1
164151,1
164152,1
164153,1
164154,1
164155,1
164156,1
164157,1
164158,1
164159,1
164160,1
164161,1
164162,1
164163,1
164164,1
164165,1
164166,1
164167,1
164168,1
164169,1
164170,1
164171,1
164172,1
164173,1
164174,1
164175,1
164176,1
164177,1
164178,1
164179,1
164180,1
164181,1
164182,1
164183,1
164184,1
164185,1
164186,1
164187,1
164188,1
164189,1
164190,1
164191,1
164192,1
164193,1
164194,1
164195,1
164196,1
164197,1
164198,1
164199,1
164200,1
164201,1
164202,1
164203,1
164204,1
164205,1
164206,1
164207,1
164208,1
164209,1
164210,1
164211,1
164212,1
164213,1
164214,1
164215,1
164216,1
164217,1
164218,1
164219,1
164220,1
164221,1
164222,1
164223,1
164224,1
164225,1
164226,1
164227,1
164228,1
164229,1
164230,1
164231,1
164232,1
164233,1
164234,1
164235,1
164236,1
164237,1
164238,1
164239,1
164240,1
164241,1
164242,1
164243,1
164244,1
164245,1
164246,1
164247,1
164248,1
164249,1
164250,1
164251,1
164252,1
164253,1
164254,1
164255,1
164256,1
164257,1
164258,1
164259,1
164260,1
164261,1
164262,1
164263,1
164264,1
164265,1
164266,1
164267,1
164268,1
164269,1
164270,1
164271,1
164272,1
164273,1
164274,1
164275,1
164276,1
164277,1
164278,1
164279,1
164280,1
164281,1
164282,1
164283,1
164284,1
164285,1
164286,1
164287,1
164288,1
164289,1
164290,1
164291,1
164292,1
164293,1
164294,1
164295,1
164296,1
164297,1
164298,1
164299,1
164300,1
164301,1
164302,1
164303,1
164304,1
164305,1
164306,1
164307,1
164308,1
164309,1
164310,1
164311,1
164312,1
164313,1
164314,1
164315,1
164316,1
164317,1
164318,1
164319,1
164320,1
164321,1
164322,1
164323,1
164324,1
164325,1
164326,1
164327,1
164328,1
164329,1
164330,1
164331,1
164332,1
164333,1
164334,1
164335,1
164336,1
164337,1
164338,1
164339,1
164340,1
164341,1
164342,1
164343,1
164344,1
164345,1
164346,1
164347,1
164348,1
164349,1
164350,1
164351,1
164352,1
164353,1
164354,1
164355,1
164356,1
164357,1
164358,1
164359,1
164360,1
164361,1
164362,1
164363,1
164364,1
164365,1
164366,1
164367,1
164368,1
164369,1
164370,1
164371,1
164372,1
164373,1
164374,1
164375,1
164376,1
164377,1
164378,1
164379,1
164380,1
164381,1
164382,1
164383,1
164384,1
164385,1
164386,1
164387,1
164388,1
164389,1
164390,1
164391,1
164392,1
164393,1
164394,1
164395,1
164396,1
164397,1
164398,1
164399,1
164400,1
164401,1
164402,1
164403,1
164404,1
164405,1
164406,1
164407,1
164408,1
164409,1
164410,1
164411,1
164412,1
164413,1
164414,1
164415,1
164416,1
164417,1
164418,1
164419,1
164420,1
164421,1
164422,1
164423,1
164424,1
164425,1
164426,1
164427,1
164428,1
164429,1
164430,1
164431,1
164432,1
164433,1
164434,1
164435,1
164436,1
164437,1
164438,1
164439,1
164440,1
164441,1
164442,1
164443,1
164444,1
164445,1
164446,1
164447,1
164448,1
164449,1
164450,1
164451,1
164452,1
164453,1
164454,1
164455,1
164456,1
164457,1
164458,1
164459,1
164460,1
164461,1
164462,1
164463,1
164464,1
164465,1
164466,1
164467,1
164468,1
164469,1
164470,1
164471,1
164472,1
164473,1
164474,1
164475,1
164476,1
164477,1
164478,1
164479,1
164480,1
164481,1
164482,1
164483,1
164484,1
164485,1
164486,1
164487,1
164488,1
164489,1
164490,1
164491,1
164492,1
164493,1
164494,1
164495,1
164496,1
164497,1
164498,1
164499,1
164500,1
164501,1
164502,1
164503,1
164504,1
164505,1
164506,1
164507,1
164508,1
164509,1
164510,1
164511,1
164512,1
164513,1
164514,1
164515,1
164516,1
164517,1
164518,1
164519,1
164520,1
164521,1
164522,1
164523,1
164524,1
164525,1
164526,1
164527,1
164528,1
164529,1
164530,1
164531,1
164532,1
164533,1
164534,1
164535,1
164536,1
164537,1
164538,1
164539,1
164540,1
164541,1
164542,1
164543,1
164544,1
164545,1
164546,1
164547,1
164548,1
164549,1
164550,1
164551,1
164552,1
164553,1
164554,1
164555,1
164556,1
164557,1
164558,1
164559,1
164560,1
164561,1
164562,1
164563,1
164564,1
164565,1
164566,1
164567,1
164568,1
164569,1
164570,1
164571,1
164572,1
164573,1
164574,1
164575,1
164576,1
164577,1
164578,1
164579,1
164580,1
164581,1
164582,1
164583,1
164584,1
164585,1
164586,1
164587,1
164588,1
164589,1
164590,1
164591,1
164592,1
164593,1
164594,1
164595,1
164596,1
164597,1
164598,1
164599,1
164600,1
164601,1
164602,1
164603,1
164604,1
164605,1
164606,1
164607,1
164608,1
164609,1
164610,1
164611,1
164612,1
164613,1
164614,1
164615,1
164616,1
164617,1
164618,1
164619,1
164620,1
164621,1
164622,1
164623,1
164624,1
164625,1
164626,1
164627,1
164628,1
164629,1
164630,1
164631,1
164632,1
164633,1
164634,1
164635,1
164636,1
164637,1
164638,1
164639,1
164640,1
164641,1
164642,1
164643,1
164644,1
164645,1
164646,1
164647,1
164648,1
164649,1
164650,1
164651,1
164652,1
164653,1
164654,1
164655,1
164656,1
164657,1
164658,1
164659,1
164660,1
164661,1
164662,1
164663,1
164664,1
164665,1
164666,1
164667,1
164668,1
164669,1
164670,1
164671,1
164672,1
164673,1
164674,1
164675,1
164676,1
164677,1
164678,1
164679,1
164680,1
164681,1
164682,1
164683,1
164684,1
164685,1
164686,1
164687,1
164688,1
164689,1
164690,1
164691,1
164692,1
164693,1
164694,1
164695,1
164696,1
164697,1
164698,1
164699,1
164700,1
164701,1
164702,1
164703,1
164704,1
164705,1
164706,1
164707,1
164708,1
164709,1
164710,1
164711,1
164712,1
164713,1
164714,1
164715,1
164716,1
164717,1
164718,1
164719,1
164720,1
164721,1
164722,1
164723,1
164724,1
164725,1
164726,1
164727,1
164728,1
164729,1
164730,1
164731,1
164732,1
164733,1
164734,1
164735,1
164736,1
164737,1
164738,1
164739,1
164740,1
164741,1
164742,1
164743,1
164744,1
164745,1
164746,1
164747,1
164748,1
164749,1
164750,1
164751,1
164752,1
164753,1
164754,1
164755,1
164756,1
164757,1
164758,1
164759,1
164760,1
164761,1
164762,1
164763,1
164764,1
164765,1
164766,1
164767,1
164768,1
164769,1
164770,1
164771,1
164772,1
164773,1
164774,1
164775,1
164776,1
164777,1
164778,1
164779,1
164780,1
164781,1
164782,1
164783,1
164784,1
164785,1
164786,1
164787,1
164788,1
164789,1
164790,1
164791,1
164792,1
164793,1
164794,1
164795,1
164796,1
164797,1
164798,1
164799,1
164800,1
164801,1
164802,1
164803,1
164804,1
164805,1
164806,1
164807,1
164808,1
164809,1
164810,1
164811,1
164812,1
164813,1
164814,1
164815,1
164816,1
164817,1
164818,1
164819,1
164820,1
164821,1
164822,1
164823,1
164824,1
164825,1
164826,1
164827,1
164828,1
164829,1
164830,1
164831,1
164832,1
164833,1
164834,1
164835,1
164836,1
164837,1
164838,1
164839,1
164840,1
164841,1
164842,1
164843,1
164844,1
164845,1
164846,1
164847,1
164848,1
164849,1
164850,1
164851,1
164852,1
164853,1
164854,1
164855,1
164856,1
164857,1
164858,1
164859,1
164860,1
164861,1
164862,1
164863,1
164864,1
164865,1
164866,1
164867,1
164868,1
164869,1
164870,1
164871,1
164872,1
164873,1
164874,1
164875,1
164876,1
164877,1
164878,1
164879,1
164880,1
164881,1
164882,1
164883,1
164884,1
164885,1
164886,1
164887,1
164888,1
164889,1
164890,1
164891,1
164892,1
164893,1
164894,1
164895,1
164896,1
164897,1
164898,1
164899,1
164900,1
164901,1
164902,1
164903,1
164904,1
164905,1
164906,1
164907,1
164908,1
164909,1
164910,1
164911,1
164912,1
164913,1
164914,1
164915,1
164916,1
164917,1
164918,1
164919,1
164920,1
164921,1
164922,1
164923,1
164924,1
164925,1
164926,1
164927,1
164928,1
164929,1
164930,1
164931,1
164932,1
164933,1
164934,1
164935,1
164936,1
164937,1
164938,1
164939,1
164940,1
164941,1
164942,1
164943,1
164944,1
164945,1
164946,1
164947,1
164948,1
164949,1
164950,1
164951,1
164952,1
164953,1
164954,1
164955,1
164956,1
164957,1
164958,1
164959,1
164960,1
164961,1
164962,1
164963,1
164964,1
164965,1
164966,1
164967,1
164968,1
164969,1
164970,1
164971,1
164972,1
164973,1
164974,1
164975,1
164976,1
164977,1
164978,1
164979,1
164980,1
164981,1
164982,1
164983,1
164984,1
164985,1
164986,1
164987,1
164988,1
164989,1
164990,1
164991,1
164992,1
164993,1
164994,1
164995,1
164996,1
164997,1
164998,1
164999,1
165000,1
165001,1
165002,1
165003,1
165004,1
165005,1
165006,1
165007,1
165008,1
165009,1
165010,1
165011,1
165012,1
165013,1
165014,1
165015,1
165016,1
165017,1
165018,1
165019,1
165020,1
165021,1
165022,1
165023,1
165024,1
165025,1
165026,1
165027,1
165028,1
165029,1
165030,1
165031,1
165032,1
165033,1
165034,1
165035,1
165036,1
165037,1
165038,1
165039,1
165040,1
165041,1
165042,1
165043,1
165044,1
165045,1
165046,1
165047,1
165048,1
165049,1
165050,1
165051,1
165052,1
165053,1
165054,1
165055,1
165056,1
165057,1
165058,1
165059,1
165060,1
165061,1
165062,1
165063,1
165064,1
165065,1
165066,1
165067,1
165068,1
165069,1
165070,1
165071,1
165072,1
